Date,Open,High,Low,Close,Adj Close,Volume
06/04/1989,0.350694,0.357639,0.348958,0.355903,0.224893,51681600
07/04/1989,0.355903,0.359375,0.354167,0.355903,0.224893,29448000
10/04/1989,0.355903,0.362847,0.355903,0.356771,0.225441,28670400
11/04/1989,0.357639,0.361111,0.349826,0.356771,0.225441,28728000
12/04/1989,0.359375,0.359375,0.330729,0.334201,0.211179,71020800
13/04/1989,0.331597,0.349826,0.329861,0.338542,0.213922,92880000
14/04/1989,0.342014,0.355903,0.342014,0.352431,0.222699,62625600
17/04/1989,0.355903,0.363715,0.352431,0.357639,0.22599,51638400
18/04/1989,0.364583,0.369792,0.361111,0.369792,0.233669,69336000
19/04/1989,0.381944,0.387153,0.378472,0.381076,0.240799,168969600
20/04/1989,0.381944,0.392361,0.378472,0.388889,0.245736,138801600
21/04/1989,0.388889,0.388889,0.381944,0.383681,0.242445,58190400
24/04/1989,0.381944,0.385417,0.378472,0.382813,0.241897,29332800
25/04/1989,0.385417,0.387153,0.378472,0.380208,0.240251,24897600
26/04/1989,0.381944,0.381944,0.372396,0.375,0.23696,44510400
27/04/1989,0.375,0.381076,0.375,0.380208,0.240251,34588800
28/04/1989,0.380208,0.390625,0.373264,0.388021,0.245188,69782400
01/05/1989,0.384549,0.388889,0.376736,0.37934,0.239702,33739200
02/05/1989,0.380208,0.381944,0.371528,0.375,0.23696,34372800
03/05/1989,0.375,0.380208,0.375,0.375,0.23696,28857600
04/05/1989,0.376736,0.376736,0.362847,0.364583,0.230378,37425600
05/05/1989,0.369792,0.369792,0.359375,0.361111,0.228184,35827200
08/05/1989,0.361111,0.362847,0.354167,0.357639,0.22599,49003200
09/05/1989,0.359375,0.371528,0.357639,0.368056,0.232572,54590400
10/05/1989,0.371528,0.380208,0.369792,0.375,0.23696,58752000
11/05/1989,0.376736,0.376736,0.371528,0.375,0.23696,34401600
12/05/1989,0.37934,0.381944,0.371528,0.376736,0.238057,71092800
15/05/1989,0.375868,0.381944,0.375,0.380208,0.240251,74736000
16/05/1989,0.380208,0.392361,0.378472,0.390625,0.246833,83433600
17/05/1989,0.391493,0.402778,0.391493,0.398438,0.25177,89812800
18/05/1989,0.397569,0.407118,0.397569,0.404514,0.25561,52574400
19/05/1989,0.403646,0.413194,0.403646,0.404514,0.25561,62568000
22/05/1989,0.404514,0.413194,0.401042,0.411458,0.259997,74275200
23/05/1989,0.404514,0.409722,0.390625,0.393229,0.248479,97545600
24/05/1989,0.389757,0.399306,0.387153,0.399306,0.252319,69364800
25/05/1989,0.399306,0.40625,0.395833,0.399306,0.252319,33840000
26/05/1989,0.402778,0.409722,0.401042,0.408854,0.258352,37886400
30/05/1989,0.409722,0.414063,0.40625,0.409722,0.2589,63907200
31/05/1989,0.409722,0.423611,0.409722,0.420139,0.265483,80971200
01/06/1989,0.418403,0.421875,0.414931,0.416667,0.263289,62798400
02/06/1989,0.417535,0.418403,0.404514,0.404514,0.25561,54043200
05/06/1989,0.40625,0.40625,0.392361,0.394097,0.249027,61416000
06/06/1989,0.394097,0.407118,0.392361,0.40625,0.256707,53899200
07/06/1989,0.407986,0.416667,0.407986,0.414931,0.262192,44928000
08/06/1989,0.414931,0.418403,0.413194,0.414931,0.262192,29217600
09/06/1989,0.414931,0.417535,0.411458,0.414931,0.262192,36144000
12/06/1989,0.414931,0.418403,0.407118,0.409722,0.2589,51681600
13/06/1989,0.405382,0.40625,0.397569,0.397569,0.251221,40564800
14/06/1989,0.401042,0.402778,0.392361,0.401042,0.253416,47304000
15/06/1989,0.401042,0.401042,0.390625,0.394097,0.249027,52113600
16/06/1989,0.393229,0.395833,0.390625,0.394097,0.249027,47361600
19/06/1989,0.395833,0.395833,0.385417,0.392361,0.24793,27158400
20/06/1989,0.392361,0.394097,0.378472,0.378472,0.239154,45806400
21/06/1989,0.369792,0.388889,0.369792,0.381944,0.241348,80496000
22/06/1989,0.383681,0.385417,0.381944,0.385417,0.243542,36072000
23/06/1989,0.385417,0.388889,0.383681,0.384549,0.242994,33537600
26/06/1989,0.383681,0.385417,0.376736,0.380208,0.240251,30240000
27/06/1989,0.380208,0.383681,0.373264,0.374132,0.236411,35899200
28/06/1989,0.375,0.375,0.361111,0.366319,0.231475,57456000
29/06/1989,0.367188,0.367188,0.355903,0.361111,0.228184,77198400
30/06/1989,0.361111,0.371528,0.355903,0.368056,0.232572,67248000
03/07/1989,0.368924,0.376736,0.368924,0.375,0.23696,14688000
05/07/1989,0.378472,0.385417,0.375,0.383681,0.242445,26539200
06/07/1989,0.387153,0.388889,0.363715,0.366319,0.231475,94780800
07/07/1989,0.366319,0.376736,0.365451,0.371528,0.234766,41457600
10/07/1989,0.373264,0.381944,0.371528,0.381076,0.240799,27259200
11/07/1989,0.381076,0.385417,0.369792,0.371528,0.234766,43488000
12/07/1989,0.368056,0.371528,0.361111,0.369792,0.233669,52156800
13/07/1989,0.368924,0.373264,0.364583,0.368056,0.232572,33408000
14/07/1989,0.369792,0.371528,0.359375,0.366319,0.231475,42768000
17/07/1989,0.366319,0.371528,0.364583,0.369792,0.233669,31291200
18/07/1989,0.369792,0.376736,0.369792,0.371528,0.234766,42984000
19/07/1989,0.375,0.378472,0.369792,0.375868,0.237508,29764800
20/07/1989,0.376736,0.383681,0.371528,0.371528,0.234766,44524800
21/07/1989,0.368056,0.392361,0.366319,0.383681,0.242445,99763200
24/07/1989,0.380208,0.387153,0.376736,0.383681,0.242445,38361600
25/07/1989,0.381944,0.395833,0.357639,0.361111,0.228184,326030400
26/07/1989,0.366319,0.369792,0.361111,0.366319,0.231475,123638400
27/07/1989,0.372396,0.375,0.369792,0.373264,0.235863,45561600
28/07/1989,0.375,0.378472,0.369792,0.376736,0.238057,29217600
31/07/1989,0.375,0.381944,0.373264,0.380208,0.240251,33336000
01/08/1989,0.380208,0.383681,0.375,0.376736,0.238057,62136000
02/08/1989,0.375,0.380208,0.375,0.376736,0.238057,28368000
03/08/1989,0.377604,0.383681,0.376736,0.381944,0.241348,27590400
04/08/1989,0.380208,0.399306,0.378472,0.395833,0.250124,178128000
07/08/1989,0.401042,0.402778,0.395833,0.401042,0.253416,93571200
08/08/1989,0.399306,0.411458,0.399306,0.409722,0.2589,110548800
09/08/1989,0.408854,0.416667,0.407986,0.407986,0.257804,113774400
10/08/1989,0.409722,0.409722,0.404514,0.40625,0.256707,48340800
11/08/1989,0.409722,0.413194,0.401042,0.401042,0.253416,61473600
14/08/1989,0.401042,0.401042,0.395833,0.395833,0.250124,68990400
15/08/1989,0.395833,0.402778,0.393229,0.399306,0.252319,17856000
16/08/1989,0.401042,0.402778,0.385417,0.388021,0.245188,46670400
17/08/1989,0.387153,0.394097,0.383681,0.392361,0.24793,39960000
18/08/1989,0.392361,0.401042,0.392361,0.399306,0.252319,24912000
21/08/1989,0.399306,0.40191,0.388889,0.389757,0.246285,32097600
22/08/1989,0.388889,0.407986,0.388889,0.405382,0.256158,64771200
23/08/1989,0.407118,0.414063,0.402778,0.411458,0.259997,46094400
24/08/1989,0.415799,0.420139,0.404514,0.409722,0.2589,92764800
25/08/1989,0.407986,0.411458,0.401042,0.408854,0.258352,85147200
28/08/1989,0.407986,0.413194,0.404514,0.41059,0.259449,28540800
29/08/1989,0.415799,0.416667,0.405382,0.40625,0.256707,54417600
30/08/1989,0.407986,0.414063,0.40625,0.411458,0.259997,40377600
31/08/1989,0.413194,0.414931,0.407986,0.407986,0.257804,14198400
01/09/1989,0.409722,0.418403,0.407986,0.415799,0.26274,44409600
05/09/1989,0.414931,0.423611,0.414063,0.416667,0.263289,93340800
06/09/1989,0.414931,0.416667,0.407986,0.411458,0.259997,42379200
07/09/1989,0.409722,0.411458,0.402778,0.404514,0.25561,41904000
08/09/1989,0.402778,0.413194,0.401042,0.409722,0.2589,39787200
11/09/1989,0.407986,0.413194,0.40625,0.412326,0.260546,27907200
12/09/1989,0.413194,0.423611,0.411458,0.418403,0.264386,67795200
13/09/1989,0.423611,0.440972,0.420139,0.432292,0.273162,181022400
14/09/1989,0.435764,0.447917,0.432292,0.442708,0.279744,78163200
15/09/1989,0.444444,0.447917,0.434028,0.435764,0.275356,89150400
18/09/1989,0.434028,0.440972,0.434028,0.440972,0.278647,39110400
19/09/1989,0.442708,0.444444,0.434028,0.434028,0.274259,49204800
20/09/1989,0.435764,0.451389,0.432292,0.451389,0.28523,72129600
21/09/1989,0.456597,0.463542,0.447917,0.454861,0.287424,89352000
22/09/1989,0.454861,0.458333,0.449653,0.458333,0.289618,43948800
25/09/1989,0.458333,0.472222,0.454861,0.465278,0.294006,69940800
26/09/1989,0.465278,0.46875,0.461806,0.467014,0.295103,39988800
27/09/1989,0.460069,0.467882,0.456597,0.462674,0.292361,69235200
28/09/1989,0.461806,0.472222,0.461806,0.472222,0.298394,41428800
29/09/1989,0.472222,0.482639,0.470486,0.475694,0.300588,64324800
02/10/1989,0.473958,0.486111,0.472222,0.483507,0.305525,50428800
03/10/1989,0.489583,0.489583,0.478299,0.479167,0.302782,68918400
04/10/1989,0.479167,0.526042,0.475694,0.524306,0.331305,260020800
05/10/1989,0.524306,0.571181,0.522569,0.550347,0.34776,284760000
06/10/1989,0.552951,0.559028,0.543403,0.553819,0.349954,87609600
09/10/1989,0.552083,0.569444,0.548611,0.567708,0.358731,58536000
10/10/1989,0.572917,0.576389,0.560764,0.564236,0.356537,68299200
11/10/1989,0.557292,0.559028,0.548611,0.555556,0.351052,106401600
12/10/1989,0.555556,0.559028,0.543403,0.545139,0.34447,58881600
13/10/1989,0.539931,0.541667,0.506944,0.510417,0.322529,102643200
16/10/1989,0.491319,0.529514,0.479167,0.526042,0.332402,253065600
17/10/1989,0.522569,0.565972,0.515625,0.546007,0.345018,177206400
18/10/1989,0.547743,0.560764,0.545139,0.559028,0.353246,134784000
19/10/1989,0.5625,0.597222,0.557292,0.585069,0.369701,179424000
20/10/1989,0.583333,0.59375,0.572917,0.592014,0.37409,93542400
23/10/1989,0.588542,0.595486,0.572917,0.577257,0.364765,60912000
24/10/1989,0.572917,0.572917,0.546875,0.561632,0.354891,157089600
25/10/1989,0.565972,0.574653,0.550347,0.553819,0.349954,71481600
26/10/1989,0.546875,0.557292,0.538194,0.539931,0.341179,135460800
27/10/1989,0.539931,0.541667,0.529514,0.534722,0.337887,97041600
30/10/1989,0.541667,0.553819,0.540799,0.552951,0.349406,45921600
31/10/1989,0.557292,0.569444,0.555556,0.567708,0.358731,56563200
01/11/1989,0.567708,0.576389,0.567708,0.570313,0.360377,74649600
02/11/1989,0.561632,0.561632,0.527778,0.529514,0.334596,226051200
03/11/1989,0.53125,0.546875,0.529514,0.543403,0.343373,98755200
06/11/1989,0.543403,0.553819,0.53125,0.536458,0.338984,88027200
07/11/1989,0.538194,0.572049,0.536458,0.5625,0.35544,131544000
08/11/1989,0.570313,0.586806,0.569444,0.578125,0.365313,106488000
09/11/1989,0.583333,0.586806,0.572917,0.581597,0.367507,111528000
10/11/1989,0.583333,0.590278,0.581597,0.586806,0.370799,59169600
13/11/1989,0.586806,0.612847,0.581597,0.611979,0.386705,178905600
14/11/1989,0.616319,0.619792,0.597222,0.600694,0.379574,95241600
15/11/1989,0.602431,0.619792,0.598958,0.614583,0.388351,94492800
16/11/1989,0.618056,0.619792,0.598958,0.607639,0.383963,68054400
17/11/1989,0.608507,0.612847,0.602431,0.603299,0.38122,31651200
20/11/1989,0.602431,0.602431,0.586806,0.600694,0.379574,56937600
21/11/1989,0.600694,0.614583,0.600694,0.611979,0.386705,67118400
22/11/1989,0.612847,0.614583,0.607639,0.612847,0.387254,38232000
24/11/1989,0.617188,0.618056,0.607639,0.608507,0.384511,17971200
27/11/1989,0.607639,0.609375,0.595486,0.602431,0.380672,37281600
28/11/1989,0.604167,0.612847,0.598958,0.604167,0.381769,56664000
29/11/1989,0.607639,0.611111,0.585069,0.59375,0.375187,85896000
30/11/1989,0.583333,0.605903,0.581597,0.604167,0.381769,111211200
01/12/1989,0.605035,0.609375,0.58941,0.590278,0.372993,52070400
04/12/1989,0.590278,0.605903,0.585938,0.598958,0.378478,40536000
05/12/1989,0.602431,0.605903,0.597222,0.602431,0.380672,44049600
06/12/1989,0.600694,0.604167,0.586806,0.592014,0.37409,57384000
07/12/1989,0.583333,0.598958,0.583333,0.59375,0.375187,40348800
08/12/1989,0.59375,0.597222,0.576389,0.588542,0.371895,107625600
11/12/1989,0.588542,0.588542,0.569444,0.576389,0.364216,103377600
12/12/1989,0.581597,0.581597,0.559028,0.572917,0.362022,93628800
13/12/1989,0.560764,0.572917,0.550347,0.555556,0.351052,95788800
14/12/1989,0.548611,0.553819,0.541667,0.541667,0.342276,61516800
15/12/1989,0.543403,0.545139,0.520833,0.534722,0.337887,107164800
18/12/1989,0.536458,0.548611,0.534722,0.543403,0.343373,78436800
19/12/1989,0.543403,0.559028,0.539931,0.55816,0.352698,70473600
20/12/1989,0.564236,0.576389,0.560764,0.574653,0.363119,111009600
21/12/1989,0.574653,0.579861,0.564236,0.579861,0.36641,55022400
22/12/1989,0.579861,0.598958,0.574653,0.595486,0.376284,54892800
26/12/1989,0.596354,0.599826,0.588542,0.59375,0.375187,23817600
27/12/1989,0.597222,0.604167,0.592014,0.598958,0.378478,62798400
28/12/1989,0.579861,0.595486,0.576389,0.592014,0.37409,123091200
29/12/1989,0.59375,0.612847,0.592014,0.604167,0.381769,77630400
02/01/1990,0.605903,0.616319,0.59809,0.616319,0.389448,53035200
03/01/1990,0.621528,0.626736,0.614583,0.619792,0.391642,113774400
04/01/1990,0.619792,0.638889,0.616319,0.638021,0.403161,125740800
05/01/1990,0.635417,0.638889,0.621528,0.622396,0.393288,69566400
08/01/1990,0.621528,0.631944,0.614583,0.631944,0.399321,58982400
09/01/1990,0.631944,0.638889,0.626736,0.630208,0.398224,70300800
10/01/1990,0.625,0.633681,0.611979,0.612847,0.387254,103766400
11/01/1990,0.616319,0.621528,0.590278,0.600694,0.379574,95774400
12/01/1990,0.591146,0.605903,0.583333,0.59809,0.377929,148910400
15/01/1990,0.595486,0.604167,0.592014,0.59809,0.377929,62467200
16/01/1990,0.59375,0.619792,0.586806,0.616319,0.389448,80092800
17/01/1990,0.611111,0.628472,0.604167,0.607639,0.383963,97588800
18/01/1990,0.622396,0.659722,0.621528,0.659722,0.416874,292363200
19/01/1990,0.661458,0.666667,0.649306,0.653646,0.413035,99259200
22/01/1990,0.652778,0.652778,0.628472,0.630208,0.398224,167688000
23/01/1990,0.631944,0.633681,0.619792,0.623264,0.393836,139348800
24/01/1990,0.611111,0.630208,0.605035,0.630208,0.398224,180345600
25/01/1990,0.635417,0.642361,0.628472,0.630208,0.398224,112752000
26/01/1990,0.628472,0.633681,0.625,0.630208,0.398224,68083200
29/01/1990,0.635417,0.640625,0.626736,0.635417,0.401516,55080000
30/01/1990,0.637153,0.642361,0.625,0.633681,0.400419,73108800
31/01/1990,0.638889,0.642361,0.633681,0.642361,0.405904,112939200
01/02/1990,0.642361,0.654514,0.642361,0.651042,0.411389,89193600
02/02/1990,0.645833,0.663194,0.645833,0.651042,0.411389,71395200
05/02/1990,0.650174,0.654514,0.647569,0.654514,0.413583,59731200
06/02/1990,0.652778,0.654514,0.640625,0.652778,0.412486,81964800
07/02/1990,0.649306,0.657986,0.645833,0.647569,0.409194,134150400
08/02/1990,0.650174,0.659722,0.647569,0.654514,0.413583,95227200
09/02/1990,0.654514,0.657986,0.652778,0.65625,0.41468,62380800
12/02/1990,0.65625,0.663194,0.652778,0.657986,0.415777,56088000
13/02/1990,0.659722,0.661458,0.65625,0.657986,0.415777,58752000
14/02/1990,0.661458,0.661458,0.65625,0.659722,0.416874,35870400
15/02/1990,0.659722,0.680556,0.659722,0.673611,0.42565,89496000
16/02/1990,0.682292,0.685764,0.678819,0.680556,0.430039,70876800
20/02/1990,0.678819,0.697917,0.673611,0.696181,0.439912,132652800
21/02/1990,0.685764,0.694444,0.664931,0.667535,0.421811,103348800
22/02/1990,0.671875,0.682292,0.668403,0.669271,0.422908,60811200
23/02/1990,0.664931,0.678819,0.663194,0.677083,0.427844,56851200
26/02/1990,0.677083,0.694444,0.675347,0.689236,0.435524,69220800
27/02/1990,0.690972,0.690972,0.680556,0.680556,0.430039,62020800
28/02/1990,0.680556,0.692708,0.680556,0.685764,0.43333,39312000
01/03/1990,0.684028,0.706597,0.684028,0.694444,0.438814,76867200
02/03/1990,0.696181,0.724826,0.695313,0.720486,0.45527,100209600
05/03/1990,0.71875,0.734375,0.710069,0.730903,0.461853,75528000
06/03/1990,0.727431,0.729167,0.711806,0.725694,0.458561,68630400
07/03/1990,0.727431,0.732639,0.713542,0.713542,0.450882,47606400
08/03/1990,0.715278,0.744792,0.706597,0.737847,0.46624,88977600
09/03/1990,0.736111,0.75,0.730903,0.739583,0.467338,75744000
12/03/1990,0.737847,0.755208,0.736111,0.751736,0.475017,68875200
13/03/1990,0.753472,0.756944,0.737847,0.737847,0.46624,85204800
14/03/1990,0.744792,0.755208,0.736111,0.749132,0.473371,130968000
15/03/1990,0.749132,0.776042,0.748264,0.770833,0.487084,81676800
16/03/1990,0.777778,0.800347,0.776042,0.791667,0.500249,118900800
19/03/1990,0.789931,0.8125,0.784722,0.809028,0.511219,81172800
20/03/1990,0.809028,0.810764,0.78125,0.784722,0.495861,92145600
21/03/1990,0.783854,0.802083,0.779514,0.786458,0.496957,69840000
22/03/1990,0.788194,0.789931,0.765625,0.772569,0.488181,92419200
23/03/1990,0.777778,0.786458,0.756944,0.765625,0.483793,53596800
26/03/1990,0.767361,0.78125,0.766493,0.774306,0.489279,55929600
27/03/1990,0.771701,0.784722,0.769097,0.78125,0.493667,52516800
28/03/1990,0.779514,0.779514,0.753472,0.770833,0.487084,99532800
29/03/1990,0.766493,0.782986,0.763889,0.767361,0.48489,64785600
30/03/1990,0.763889,0.770833,0.758681,0.769097,0.485987,36691200
02/04/1990,0.762153,0.780382,0.758681,0.774306,0.489279,74059200
03/04/1990,0.782986,0.807292,0.78125,0.805556,0.509025,84643200
04/04/1990,0.805556,0.824653,0.802083,0.8125,0.513413,79646400
05/04/1990,0.811632,0.813368,0.795139,0.795139,0.502443,66369600
06/04/1990,0.796875,0.800347,0.786458,0.793403,0.501346,72878400
09/04/1990,0.789931,0.800347,0.789931,0.795139,0.502443,31176000
10/04/1990,0.796007,0.819444,0.795139,0.819444,0.517801,45187200
11/04/1990,0.822917,0.840278,0.821181,0.840278,0.530966,70372800
12/04/1990,0.845486,0.847222,0.833333,0.838542,0.529869,48254400
16/04/1990,0.847222,0.857639,0.835069,0.84375,0.53316,39470400
17/04/1990,0.842014,0.875,0.829861,0.861111,0.54413,66780000
18/04/1990,0.855903,0.857639,0.815972,0.842014,0.532063,97797600
19/04/1990,0.833333,0.850694,0.822917,0.826389,0.52219,58003200
20/04/1990,0.833333,0.840278,0.815972,0.822917,0.519996,44661600
23/04/1990,0.817708,0.826389,0.795139,0.819444,0.517801,64879200
24/04/1990,0.829861,0.829861,0.784722,0.805556,0.509025,47916000
25/04/1990,0.809028,0.815972,0.791667,0.805556,0.509025,53870400
26/04/1990,0.8125,0.815972,0.795139,0.796875,0.50354,46296000
27/04/1990,0.793403,0.795139,0.772569,0.78125,0.493667,57124800
30/04/1990,0.78125,0.805556,0.774306,0.805556,0.509025,51451200
01/05/1990,0.815972,0.815972,0.788194,0.793403,0.501346,52473600
02/05/1990,0.795139,0.8125,0.795139,0.809028,0.511219,33264000
03/05/1990,0.8125,0.829861,0.809028,0.819444,0.517801,45892800
04/05/1990,0.826389,0.857639,0.819444,0.857639,0.541936,47815200
07/05/1990,0.861111,0.916667,0.854167,0.888889,0.561683,97351200
08/05/1990,0.871528,0.881944,0.864583,0.871528,0.550713,50824800
09/05/1990,0.873264,0.878472,0.861111,0.871528,0.550713,35164800
10/05/1990,0.878472,0.902778,0.871528,0.895833,0.566071,48801600
11/05/1990,0.902778,0.916667,0.878472,0.909722,0.574847,49168800
14/05/1990,0.920139,0.923611,0.909722,0.913194,0.577041,47232000
15/05/1990,0.909722,0.913194,0.892361,0.899306,0.568266,54122400
16/05/1990,0.895833,0.899306,0.881944,0.899306,0.568266,38556000
17/05/1990,0.899306,0.90625,0.892361,0.899306,0.568266,41731200
18/05/1990,0.897569,0.961806,0.895833,0.947917,0.598982,101822400
21/05/1990,0.954861,1.003472,0.954861,0.975694,0.616534,159595200
22/05/1990,0.986111,1.003472,0.958333,0.993056,0.627505,142437600
23/05/1990,1,1.055556,0.998264,1.053819,0.665901,141184800
24/05/1990,1.065972,1.09375,1.055556,1.0625,0.671387,146649600
25/05/1990,1.03125,1.059028,1.027778,1.03125,0.65164,104688000
29/05/1990,1.03125,1.048611,1.027778,1.045139,0.660416,61480800
30/05/1990,1.057292,1.0625,1.038194,1.048611,0.66261,65073600
31/05/1990,1.038194,1.048611,1.006944,1.013889,0.64067,69436800
01/06/1990,1.017361,1.045139,1.013889,1.043403,0.659319,69069600
04/06/1990,1.039931,1.072917,1.027778,1.0625,0.671387,59162400
05/06/1990,1.072917,1.076389,1.010417,1.019097,0.643961,80258400
06/06/1990,1.017361,1.034722,1.006944,1.013889,0.64067,86292000
07/06/1990,1.017361,1.024306,0.986111,1,0.631893,90122400
08/06/1990,1,1.024306,0.993056,1.020833,0.645058,63770400
11/06/1990,1.013889,1.048611,1.013889,1.039931,0.657125,58240800
12/06/1990,1.048611,1.055556,1.034722,1.053819,0.665901,46656000
13/06/1990,1.053819,1.079861,1.043403,1.0625,0.671387,80265600
14/06/1990,1.0625,1.065972,1.03125,1.048611,0.66261,58204800
15/06/1990,1.034722,1.069444,1.034722,1.055556,0.666999,51552000
18/06/1990,1.052083,1.059028,1.034722,1.039931,0.657125,52790400
19/06/1990,1.038194,1.048611,1.024306,1.041667,0.658222,41716800
20/06/1990,1.046875,1.079861,1.041667,1.078125,0.68126,39564000
21/06/1990,1.076389,1.079861,1.055556,1.069444,0.675775,34308000
22/06/1990,1.072917,1.079861,1.048611,1.052083,0.664804,34034400
25/06/1990,1.050347,1.0625,1.03125,1.034722,0.653834,68983200
26/06/1990,1.045139,1.050347,1.034722,1.038194,0.656028,50198400
27/06/1990,1.038194,1.0625,1.034722,1.059028,0.669193,35762400
28/06/1990,1.064236,1.072917,1.057292,1.0625,0.671387,30052800
29/06/1990,1.0625,1.0625,1.045139,1.055556,0.666999,34956000
02/07/1990,1.055556,1.055556,1.022569,1.024306,0.647252,35474400
03/07/1990,1.019097,1.020833,0.993056,1,0.631893,79257600
05/07/1990,0.993056,1.006944,0.982639,1.003472,0.634087,61855200
06/07/1990,1.001736,1.027778,0.996528,1.017361,0.642864,41803200
09/07/1990,1.020833,1.038194,1.017361,1.03125,0.65164,37317600
10/07/1990,1.03125,1.041667,1.020833,1.024306,0.647252,29700000
11/07/1990,1.027778,1.052083,1.017361,1.048611,0.66261,28922400
12/07/1990,1.045139,1.079861,1.045139,1.076389,0.680163,89042400
13/07/1990,1.079861,1.118056,1.076389,1.088542,0.687842,93628800
16/07/1990,1.09375,1.121528,1.090278,1.100694,0.695521,48729600
17/07/1990,1.102431,1.104167,1.069444,1.079861,0.682357,54475200
18/07/1990,1.072917,1.079861,1.048611,1.055556,0.666999,41853600
